Order_ID,Date,Customer_Name,City,Category,Product,Price,Quantity,Discount_Percent,Revenue,Profit
ORD0765,2025-08-09,Priya Gupta,Chennai,Accessories,Sunglasses,1961,8,0,15688.0,1348.67
ORD0766,2025-02-06,Pooja Agarwal,Kolkata,Electronics,Headphones,12721,5,0,63605.0,3734.58
ORD0767,2025-01-20,Karan Mehta,Jaipur,Home Appliances,Mixer,6077,3,25,13673.25,2872.53
ORD0768,2025-12-29,Anjali Mishra,Lucknow,Clothing,Jeans,2550,7,20,14280.0,727.22
ORD0769,2025-12-19,Anjali Mishra,Delhi,Home Appliances,Fan,2374,4,0,9496.0,1387.42
ORD0770,2025-01-29,Karan Mehta,Delhi,Accessories,Belt,1870,6,25,8415.0,1057.82
ORD0771,2025-05-29,Karan Mehta,Bengaluru,Clothing,Shirt,2192,2,15,3726.4,894.76
ORD0772,2025-12-23,Rohit Kumar,Delhi,Furniture,Coffee Table,3644,7,25,19131.0,1870.07
ORD0773,2025-01-19,Priya Gupta,Varanasi,Clothing,Sneakers,2890,8,25,17340.0,1688.33
ORD0774,2025-11-26,Aman Yadav,Lucknow,Accessories,Watch,9015,7,0,63105.0,15661.7
ORD0775,2025-01-22,Rohit Kumar,Delhi,Accessories,Sunglasses,634,1,10,570.6,36.53
ORD0776,2025-02-06,Aarav Sharma,Mumbai,Furniture,Coffee Table,10509,3,25,23645.25,4606.96
ORD0777,2025-03-08,Aarav Sharma,Mumbai,Home Appliances,Mixer,5860,1,5,5567.0,1254.38
ORD0778,2025-10-30,Riya Singh,Delhi,Electronics,Tablet,18376,8,20,117606.4,10898.86
ORD0779,2025-08-07,Neha Patel,Jaipur,Electronics,Headphones,10748,4,0,42992.0,10795.87
ORD0780,2025-04-20,Aarav Sharma,Chennai,Clothing,T-Shirt,2498,3,10,6744.6,1747.57
ORD0781,2025-08-01,Rahul Verma,Pune,Furniture,Bookshelf,4035,2,10,7263.0,619.6
ORD0782,2025-02-21,Karan Mehta,Chennai,Accessories,Watch,8187,4,20,26198.4,1576.48
ORD0783,2025-04-02,Riya Singh,Chennai,Home Appliances,Microwave,7256,8,0,58048.0,2994.55
ORD0784,2025-05-19,Vikas Singh,Lucknow,Clothing,Sneakers,9298,3,5,26499.3,2272.9
ORD0785,2025-09-13,Pooja Agarwal,Delhi,Home Appliances,Microwave,9859,1,20,7887.2,749.28
ORD0786,2025-03-02,Vikas Singh,Delhi,Clothing,Jacket,5430,1,20,4344.0,473.1
ORD0787,2025-12-04,Priya Gupta,Kolkata,Accessories,Wallet,2610,4,15,8874.0,2152.68
ORD0788,2025-08-31,Anjali Mishra,Mumbai,Electronics,Smartphone,17384,3,25,39114.0,10206.62
ORD0789,2025-05-09,Neha Patel,Chennai,Furniture,Office Chair,6770,6,10,36558.0,3743.45
ORD0790,2025-01-15,Anjali Mishra,Hyderabad,Home Appliances,Mixer,2855,1,20,2284.0,214.63
ORD0791,2025-08-03,Priya Gupta,Pune,Electronics,Laptop,50420,8,20,322688.0,62904.94
ORD0792,2025-07-31,Priya Gupta,Jaipur,Furniture,Office Chair,15686,4,0,62744.0,6856.64
ORD0793,2025-03-16,Priya Gupta,Chennai,Furniture,Office Chair,20433,8,0,163464.0,44563.92
ORD0794,2025-04-10,Karan Mehta,Pune,Home Appliances,Microwave,13346,6,5,76072.2,12508.94
ORD0795,2025-01-31,Aman Yadav,Mumbai,Clothing,Jeans,2575,3,0,7725.0,1723.08
ORD0796,2025-06-25,Priya Gupta,Kolkata,Electronics,Monitor,22254,8,15,151327.2,14043.21
ORD0797,2025-04-28,Riya Singh,Jaipur,Accessories,Watch,13935,3,20,33444.0,9783.51
ORD0798,2025-08-08,Sneha Roy,Bengaluru,Accessories,Sunglasses,2273,8,15,15456.4,1851.56
ORD0799,2025-10-21,Aarav Sharma,Jaipur,Furniture,Bookshelf,10114,4,20,32364.8,9274.56
ORD0800,2025-09-03,Sneha Roy,Delhi,Electronics,Laptop,65844,1,15,55967.4,10229.75
ORD0801,2025-12-21,Sneha Roy,Jaipur,Home Appliances,Fan,3770,2,20,6032.0,1437.24
ORD0802,2025-02-16,Aarav Sharma,Lucknow,Furniture,Desk,9872,5,5,46892.0,9936.89
ORD0803,2025-03-12,Sneha Roy,Jaipur,Clothing,Jeans,3081,1,15,2618.85,434.57
ORD0804,2025-11-18,Riya Singh,Jaipur,Furniture,Bookshelf,13269,8,25,79614.0,16587.62
ORD0805,2025-12-24,Pooja Agarwal,Hyderabad,Clothing,Shirt,933,5,15,3965.25,944.61
ORD0806,2025-01-29,Vikas Singh,Pune,Accessories,Watch,13905,2,20,22248.0,6011.67
ORD0807,2025-07-07,Neha Patel,Mumbai,Electronics,Laptop,60097,6,15,306494.7,62765.02
ORD0808,2025-02-28,Karan Mehta,Lucknow,Accessories,Backpack,2477,3,10,6687.9,733.38
ORD0809,2025-05-17,Vikas Singh,Jaipur,Accessories,Watch,13339,4,10,48020.4,6635.36
ORD0810,2025-09-14,Vikas Singh,Delhi,Clothing,T-Shirt,629,6,10,3396.6,553.99
ORD0811,2025-12-11,Sneha Roy,Delhi,Home Appliances,Electric Kettle,2982,5,15,12673.5,2601.08
ORD0812,2025-05-28,Riya Singh,Delhi,Furniture,Sofa,20721,2,15,35225.7,9668.98
ORD0813,2025-04-15,Vikas Singh,Varanasi,Furniture,Bookshelf,4835,3,15,12329.25,1080.34
ORD0814,2025-11-27,Aarav Sharma,Kolkata,Clothing,Sneakers,3663,8,10,26373.6,4088.76
ORD0815,2025-07-30,Pooja Agarwal,Pune,Furniture,Office Chair,5722,4,20,18310.4,3866.57
ORD0816,2025-06-06,Rahul Verma,Kolkata,Clothing,Sneakers,8795,8,10,63324.0,12146.36
ORD0817,2025-05-26,Anjali Mishra,Mumbai,Furniture,Sofa,39372,5,0,196860.0,17143.47
ORD0818,2025-12-29,Sneha Roy,Mumbai,Accessories,Watch,12662,5,5,60144.5,17640.47
ORD0819,2025-08-14,Aman Yadav,Pune,Furniture,Desk,5915,1,10,5323.5,1030.8
ORD0820,2025-06-26,Rahul Verma,Pune,Furniture,Desk,13215,1,25,9911.25,1280.89
ORD0821,2025-07-27,Anjali Mishra,Mumbai,Home Appliances,Electric Kettle,1465,5,0,7325.0,2051.79
ORD0822,2025-09-17,Neha Patel,Kolkata,Home Appliances,Air Cooler,8556,1,25,6417.0,1197.0
ORD0823,2025-08-15,Neha Patel,Delhi,Home Appliances,Air Cooler,15399,3,20,36957.6,8579.19
ORD0824,2025-11-13,Priya Gupta,Lucknow,Home Appliances,Mixer,3142,2,10,5655.6,317.84
ORD0825,2025-10-26,Vikas Singh,Bengaluru,Clothing,T-Shirt,1168,1,20,934.4,196.53
ORD0826,2025-12-13,Karan Mehta,Delhi,Clothing,Jeans,1292,2,20,2067.2,542.36
ORD0827,2025-09-19,Aarav Sharma,Pune,Accessories,Sunglasses,2092,8,10,15062.4,3024.42
ORD0828,2025-01-07,Aman Yadav,Pune,Home Appliances,Microwave,18730,7,10,117999.0,17290.18
ORD0829,2025-08-16,Sneha Roy,Jaipur,Clothing,Jacket,5650,2,5,10735.0,2490.13
ORD0830,2025-03-13,Pooja Agarwal,Chennai,Home Appliances,Air Cooler,8683,7,25,45585.75,12495.38
ORD0831,2025-09-26,Neha Patel,Delhi,Electronics,Smartphone,23617,5,15,100372.25,29820.15
ORD0832,2025-05-20,Rohit Kumar,Mumbai,Accessories,Sunglasses,1224,1,15,1040.4,218.17
ORD0833,2025-05-29,Vikas Singh,Lucknow,Accessories,Sunglasses,1621,4,5,6159.8,1589.67
ORD0834,2025-10-14,Sneha Roy,Lucknow,Electronics,Monitor,34074,5,20,136296.0,17170.38
ORD0835,2025-11-24,Karan Mehta,Lucknow,Furniture,Office Chair,5080,3,10,13716.0,1715.08
ORD0836,2025-12-19,Karan Mehta,Bengaluru,Electronics,Mouse,1478,7,5,9828.7,1700.09
ORD0837,2025-02-04,Pooja Agarwal,Pune,Electronics,Laptop,85116,5,15,361743.0,108010.4
ORD0838,2025-12-22,Riya Singh,Pune,Accessories,Sunglasses,4072,5,25,15270.0,3381.97
ORD0839,2025-03-16,Neha Patel,Lucknow,Accessories,Belt,471,5,5,2237.25,437.19
ORD0840,2025-11-22,Neha Patel,Varanasi,Furniture,Bookshelf,5675,1,10,5107.5,716.54
ORD0841,2025-11-18,Rahul Verma,Delhi,Clothing,Jacket,6338,2,20,10140.8,998.4
ORD0842,2025-12-17,Aman Yadav,Kolkata,Accessories,Watch,9908,6,10,53503.2,13734.57
ORD0843,2025-09-23,Aman Yadav,Pune,Clothing,T-Shirt,1594,6,5,9085.8,483.59
ORD0844,2025-09-15,Priya Gupta,Bengaluru,Home Appliances,Fan,4587,3,0,13761.0,1437.6
ORD0845,2025-03-01,Rahul Verma,Varanasi,Accessories,Belt,866,7,15,5152.7,1437.64
ORD0846,2025-11-02,Vikas Singh,Pune,Home Appliances,Air Cooler,11104,6,5,63292.8,16092.81
ORD0847,2025-12-22,Rahul Verma,Bengaluru,Furniture,Bookshelf,3471,2,5,6594.9,541.96
ORD0848,2025-02-27,Riya Singh,Varanasi,Clothing,Jeans,2059,3,0,6177.0,964.86
ORD0849,2025-12-04,Vikas Singh,Chennai,Home Appliances,Fan,2148,4,0,8592.0,500.04
ORD0850,2025-12-08,Aarav Sharma,Delhi,Electronics,Headphones,2948,5,0,14740.0,981.12
ORD0851,2025-01-15,Riya Singh,Mumbai,Electronics,Keyboard,2182,4,5,8291.6,1804.67
ORD0852,2025-11-10,Priya Gupta,Hyderabad,Clothing,Shirt,2224,6,5,12676.8,3343.94
ORD0853,2025-04-09,Aman Yadav,Mumbai,Accessories,Backpack,1611,1,20,1288.8,134.36
ORD0854,2025-09-01,Neha Patel,Chennai,Accessories,Backpack,1608,4,20,5145.6,1352.39
ORD0855,2025-07-14,Rohit Kumar,Bengaluru,Furniture,Sofa,59140,2,5,112366.0,29067.46
ORD0856,2025-02-26,Vikas Singh,Mumbai,Accessories,Watch,7677,2,10,13818.6,1117.98
ORD0857,2025-02-12,Neha Patel,Lucknow,Home Appliances,Air Cooler,17546,5,20,70184.0,16179.81
ORD0858,2025-12-18,Anjali Mishra,Bengaluru,Electronics,Headphones,5646,8,20,36134.4,8457.03
ORD0859,2025-09-01,Karan Mehta,Pune,Accessories,Sunglasses,2880,7,5,19152.0,5059.83
ORD0860,2025-12-04,Karan Mehta,Delhi,Furniture,Office Chair,21110,2,15,35887.0,5724.5
ORD0861,2025-02-22,Sneha Roy,Mumbai,Electronics,Smartphone,35874,7,25,188338.5,37223.09
ORD0862,2025-07-26,Riya Singh,Bengaluru,Electronics,Tablet,25047,6,5,142767.9,28373.72
ORD0863,2025-07-02,Anjali Mishra,Chennai,Home Appliances,Fan,4081,5,25,15303.75,4373.91
ORD0864,2025-02-25,Riya Singh,Kolkata,Home Appliances,Fan,5989,5,5,28447.75,6884.35
ORD0865,2025-01-28,Riya Singh,Lucknow,Home Appliances,Fan,3690,3,0,11070.0,829.15
ORD0866,2025-11-16,Riya Singh,Delhi,Electronics,Smartphone,35076,6,5,199933.2,25129.23
ORD0867,2025-09-09,Vikas Singh,Kolkata,Accessories,Sunglasses,4317,4,10,15541.2,3349.49
ORD0868,2025-03-02,Rohit Kumar,Lucknow,Accessories,Wallet,2614,1,0,2614.0,778.13
ORD0869,2025-10-13,Karan Mehta,Kolkata,Clothing,Sneakers,8750,8,0,70000.0,4075.05
ORD0870,2025-09-07,Riya Singh,Chennai,Furniture,Sofa,43225,3,10,116707.5,26717.94
ORD0871,2025-09-17,Aarav Sharma,Jaipur,Home Appliances,Electric Kettle,2724,8,20,17433.6,4595.29
ORD0872,2025-01-15,Pooja Agarwal,Varanasi,Clothing,Sneakers,7689,6,10,41520.6,5402.69
ORD0873,2025-02-19,Rohit Kumar,Pune,Furniture,Bookshelf,8715,1,25,6536.25,884.45
ORD0874,2025-05-01,Karan Mehta,Kolkata,Clothing,Sneakers,7255,1,25,5441.25,604.29
ORD0875,2025-01-11,Vikas Singh,Pune,Accessories,Backpack,1336,5,0,6680.0,897.78
ORD0876,2025-08-04,Aman Yadav,Varanasi,Electronics,Headphones,11776,7,20,65945.6,11783.82
ORD0877,2025-06-15,Pooja Agarwal,Delhi,Home Appliances,Electric Kettle,891,6,15,4544.1,875.14
ORD0878,2025-12-08,Neha Patel,Mumbai,Home Appliances,Mixer,3686,6,15,18798.6,3302.77
ORD0879,2025-02-08,Vikas Singh,Bengaluru,Accessories,Wallet,1888,7,5,12555.2,2187.59
ORD0880,2025-04-26,Pooja Agarwal,Delhi,Clothing,Jacket,2389,5,20,9556.0,1438.24
ORD0881,2025-09-29,Anjali Mishra,Jaipur,Accessories,Backpack,3559,5,0,17795.0,3409.65
ORD0882,2025-08-10,Karan Mehta,Hyderabad,Furniture,Bookshelf,4256,5,20,17024.0,4273.56
ORD0883,2025-08-21,Karan Mehta,Hyderabad,Clothing,Jeans,2897,7,10,18251.1,3764.12
ORD0884,2025-12-05,Sneha Roy,Lucknow,Furniture,Office Chair,21915,3,20,52596.0,9193.83
ORD0885,2025-01-31,Vikas Singh,Bengaluru,Clothing,Shirt,3316,7,20,18569.6,4301.72
ORD0886,2025-06-03,Rohit Kumar,Jaipur,Clothing,Sneakers,3920,4,5,14896.0,3524.52
ORD0887,2025-05-27,Karan Mehta,Mumbai,Clothing,T-Shirt,1798,4,15,6113.2,713.62
ORD0888,2025-04-09,Aarav Sharma,Bengaluru,Clothing,Shirt,1767,7,5,11750.55,921.12
ORD0889,2025-01-19,Priya Gupta,Mumbai,Clothing,Sneakers,9452,7,15,56239.4,11907.6
ORD0890,2025-04-01,Karan Mehta,Varanasi,Clothing,Jeans,1319,5,10,5935.5,1274.16
ORD0891,2025-02-02,Rohit Kumar,Pune,Home Appliances,Mixer,2453,2,10,4415.4,884.85
ORD0892,2025-09-14,Riya Singh,Hyderabad,Electronics,Headphones,14759,3,5,42063.15,3280.21
ORD0893,2025-03-04,Neha Patel,Pune,Accessories,Belt,1431,8,0,11448.0,1253.78
ORD0894,2025-03-31,Priya Gupta,Kolkata,Accessories,Sunglasses,2432,7,5,16172.8,1391.98
ORD0895,2025-12-25,Riya Singh,Pune,Home Appliances,Fan,3883,1,15,3300.55,605.21
ORD0896,2025-03-16,Neha Patel,Lucknow,Accessories,Sunglasses,4390,4,10,15804.0,4264.84
ORD0897,2025-01-28,Sneha Roy,Bengaluru,Clothing,Jacket,2172,1,25,1629.0,351.14
ORD0898,2025-07-05,Karan Mehta,Delhi,Clothing,Shirt,2375,5,25,8906.25,2579.44
ORD0899,2025-07-21,Aman Yadav,Kolkata,Accessories,Watch,8248,7,0,57736.0,16018.7
ORD0900,2025-03-24,Anjali Mishra,Pune,Electronics,Monitor,31794,4,10,114458.4,11743.05
ORD0901,2025-07-31,Neha Patel,Jaipur,Home Appliances,Mixer,4244,2,15,7214.8,1210.45
ORD0902,2025-08-04,Pooja Agarwal,Hyderabad,Electronics,Monitor,12254,5,20,49016.0,3264.06
ORD0903,2025-11-19,Anjali Mishra,Mumbai,Clothing,Sneakers,1948,1,25,1461.0,307.39
ORD0904,2025-02-26,Rahul Verma,Bengaluru,Electronics,Headphones,4278,5,10,19251.0,3733.78
ORD0905,2025-03-10,Aman Yadav,Mumbai,Accessories,Watch,14876,7,10,93718.8,15264.21
ORD0906,2025-04-04,Rohit Kumar,Jaipur,Accessories,Wallet,1554,4,0,6216.0,954.93
ORD0907,2025-11-17,Priya Gupta,Delhi,Accessories,Watch,1339,1,20,1071.2,226.86
ORD0908,2025-08-08,Pooja Agarwal,Kolkata,Home Appliances,Microwave,11289,3,0,33867.0,5088.81
ORD0909,2025-09-27,Rohit Kumar,Lucknow,Furniture,Office Chair,17056,3,20,40934.4,3247.64
ORD0910,2025-05-17,Aman Yadav,Lucknow,Home Appliances,Mixer,3838,4,5,14584.4,4178.62
ORD0911,2025-05-25,Sneha Roy,Bengaluru,Home Appliances,Microwave,14066,4,20,45011.2,4676.29
ORD0912,2025-05-15,Priya Gupta,Chennai,Home Appliances,Microwave,13693,3,0,41079.0,5034.16
ORD0913,2025-03-10,Neha Patel,Jaipur,Home Appliances,Microwave,13056,8,0,104448.0,5491.88
ORD0914,2025-01-31,Aarav Sharma,Pune,Furniture,Sofa,42740,5,0,213700.0,15775.3
ORD0915,2025-11-14,Rohit Kumar,Kolkata,Furniture,Sofa,38219,1,0,38219.0,4334.58
ORD0916,2025-03-28,Vikas Singh,Lucknow,Home Appliances,Air Cooler,8166,1,20,6532.8,619.59
ORD0917,2025-08-10,Rahul Verma,Kolkata,Clothing,Sneakers,3661,2,10,6589.8,1499.6
ORD0918,2025-05-24,Sneha Roy,Pune,Electronics,Tablet,14894,3,15,37979.7,10175.52
ORD0919,2025-03-26,Neha Patel,Lucknow,Home Appliances,Air Cooler,10312,5,20,41248.0,5290.16
ORD0920,2025-04-28,Rahul Verma,Varanasi,Furniture,Coffee Table,10208,1,5,9697.6,845.2
ORD0921,2025-09-11,Aarav Sharma,Lucknow,Home Appliances,Air Cooler,8679,8,15,59017.2,4662.71
ORD0922,2025-03-17,Riya Singh,Pune,Clothing,Shirt,2787,8,15,18951.6,1480.55
ORD0923,2025-09-18,Aman Yadav,Chennai,Electronics,Smartphone,66896,5,5,317756.0,82215.68
ORD0924,2025-04-03,Rohit Kumar,Delhi,Accessories,Watch,10560,1,20,8448.0,2041.98
ORD0925,2025-12-15,Karan Mehta,Delhi,Furniture,Sofa,59361,2,10,106849.8,6036.0
ORD0926,2025-02-11,Anjali Mishra,Lucknow,Home Appliances,Air Cooler,15672,2,10,28209.6,2494.97
ORD0927,2025-12-02,Pooja Agarwal,Lucknow,Home Appliances,Air Cooler,15735,1,10,14161.5,4141.43
ORD0928,2025-05-25,Neha Patel,Varanasi,Clothing,Shirt,1329,4,0,5316.0,1331.07
ORD0929,2025-05-03,Rohit Kumar,Delhi,Electronics,Keyboard,3624,2,15,6160.8,701.04
ORD0930,2025-05-26,Karan Mehta,Mumbai,Electronics,Monitor,13823,3,15,35248.65,8631.45
ORD0931,2025-06-08,Karan Mehta,Chennai,Electronics,Tablet,44168,7,25,231882.0,58338.8
ORD0932,2025-09-08,Anjali Mishra,Jaipur,Furniture,Bookshelf,13903,2,10,25025.4,4458.61
ORD0933,2025-07-08,Pooja Agarwal,Mumbai,Home Appliances,Air Cooler,15225,7,0,106575.0,25484.5
ORD0934,2025-08-26,Karan Mehta,Bengaluru,Home Appliances,Fan,2561,1,20,2048.8,277.48
ORD0935,2025-02-10,Anjali Mishra,Kolkata,Furniture,Sofa,49555,2,10,89199.0,14901.12
ORD0936,2025-06-01,Pooja Agarwal,Varanasi,Furniture,Desk,15211,5,5,72252.25,13061.26
ORD0937,2025-02-18,Anjali Mishra,Chennai,Accessories,Backpack,1169,2,20,1870.4,292.21
ORD0938,2025-12-05,Anjali Mishra,Mumbai,Clothing,Jacket,4087,2,20,6539.2,353.56
ORD0939,2025-06-02,Neha Patel,Chennai,Furniture,Sofa,17966,2,15,30542.2,8221.62
ORD0940,2025-02-10,Sneha Roy,Chennai,Home Appliances,Fan,3971,6,5,22634.7,2326.1
ORD0941,2025-01-07,Rahul Verma,Lucknow,Clothing,T-Shirt,1388,1,0,1388.0,206.44
ORD0942,2025-11-12,Neha Patel,Jaipur,Home Appliances,Fan,5787,5,20,23148.0,5863.0
ORD0943,2025-01-09,Sneha Roy,Bengaluru,Clothing,T-Shirt,756,3,0,2268.0,221.58
ORD0944,2025-11-17,Vikas Singh,Bengaluru,Electronics,Smartphone,41530,3,25,93442.5,10320.26
ORD0945,2025-03-01,Rahul Verma,Mumbai,Electronics,Tablet,42371,3,15,108046.05,16797.9
ORD0946,2025-04-14,Aman Yadav,Chennai,Home Appliances,Fan,5662,1,15,4812.7,944.76
ORD0947,2025-08-10,Rohit Kumar,Lucknow,Home Appliances,Mixer,4734,1,0,4734.0,982.79
ORD0948,2025-09-20,Pooja Agarwal,Chennai,Accessories,Belt,1591,1,15,1352.35,202.74
ORD0949,2025-10-23,Neha Patel,Hyderabad,Home Appliances,Microwave,18702,1,20,14961.6,819.22
ORD0950,2025-11-27,Neha Patel,Lucknow,Electronics,Tablet,39337,8,0,314696.0,54661.81
ORD0951,2025-06-26,Anjali Mishra,Bengaluru,Home Appliances,Mixer,3321,5,25,12453.75,1221.09
ORD0952,2025-12-03,Anjali Mishra,Mumbai,Accessories,Watch,10628,6,20,51014.4,13435.33
ORD0953,2025-03-24,Pooja Agarwal,Bengaluru,Clothing,Sneakers,8329,6,15,42477.9,10616.87
ORD0954,2025-03-22,Pooja Agarwal,Lucknow,Clothing,T-Shirt,1866,8,5,14181.6,1323.47
ORD0955,2025-10-13,Aarav Sharma,Varanasi,Electronics,Monitor,20630,8,10,148536.0,16142.85
ORD0956,2025-09-15,Aarav Sharma,Delhi,Clothing,Jacket,4924,3,5,14033.4,3606.4
ORD0957,2025-09-07,Aman Yadav,Pune,Clothing,Sneakers,3367,4,0,13468.0,2565.59
ORD0958,2025-09-21,Pooja Agarwal,Delhi,Clothing,T-Shirt,2077,5,5,9865.75,2598.17
ORD0959,2025-11-09,Pooja Agarwal,Delhi,Electronics,Headphones,14090,8,0,112720.0,33101.91
ORD0960,2025-04-16,Neha Patel,Mumbai,Accessories,Backpack,4955,2,5,9414.5,1953.33
ORD0961,2025-03-20,Karan Mehta,Pune,Clothing,Sneakers,9788,8,25,58728.0,15716.97
ORD0962,2025-01-04,Priya Gupta,Lucknow,Clothing,Jeans,1703,4,15,5790.2,1693.11
ORD0963,2025-08-01,Neha Patel,Bengaluru,Clothing,Jacket,6137,3,0,18411.0,2144.95
ORD0964,2025-07-31,Rohit Kumar,Lucknow,Furniture,Coffee Table,9909,4,5,37654.2,9430.2
ORD0965,2025-09-22,Riya Singh,Delhi,Accessories,Wallet,521,8,5,3959.6,960.35
ORD0966,2025-01-19,Karan Mehta,Mumbai,Clothing,Jacket,5290,3,15,13489.5,881.77
ORD0967,2025-12-25,Vikas Singh,Kolkata,Accessories,Backpack,3222,7,15,19170.9,5203.86
ORD0968,2025-03-17,Sneha Roy,Jaipur,Clothing,Jacket,2064,5,20,8256.0,1672.67
ORD0969,2025-11-29,Rohit Kumar,Bengaluru,Home Appliances,Microwave,15919,8,25,95514.0,13019.77
ORD0970,2025-03-06,Vikas Singh,Hyderabad,Clothing,T-Shirt,575,6,15,2932.5,678.21
ORD0971,2025-11-22,Rahul Verma,Varanasi,Clothing,Jeans,1580,5,20,6320.0,854.32
ORD0972,2025-06-05,Sneha Roy,Jaipur,Electronics,Monitor,24692,5,5,117287.0,30266.76
ORD0973,2025-07-01,Riya Singh,Varanasi,Accessories,Backpack,1291,6,10,6971.4,1441.32
ORD0974,2025-05-01,Sneha Roy,Chennai,Electronics,Headphones,5881,1,15,4998.85,673.57
ORD0975,2025-10-21,Karan Mehta,Mumbai,Accessories,Belt,1357,6,10,7327.8,887.64
ORD0976,2025-04-09,Neha Patel,Lucknow,Home Appliances,Electric Kettle,1814,2,10,3265.2,584.84
ORD0977,2025-02-01,Rohit Kumar,Mumbai,Electronics,Smartphone,56638,7,15,336996.1,23753.77
ORD0978,2025-07-26,Pooja Agarwal,Hyderabad,Home Appliances,Microwave,14309,2,10,25756.2,5645.9
ORD0979,2025-08-14,Sneha Roy,Lucknow,Accessories,Sunglasses,2660,8,25,15960.0,2487.45
ORD0980,2025-03-08,Sneha Roy,Hyderabad,Home Appliances,Microwave,9364,3,15,23878.2,5439.16
ORD0981,2025-03-22,Vikas Singh,Pune,Accessories,Backpack,2541,8,15,17278.8,1004.79
ORD0982,2025-05-29,Aarav Sharma,Hyderabad,Electronics,Keyboard,3847,2,0,7694.0,1095.6
ORD0983,2025-09-06,Aarav Sharma,Mumbai,Furniture,Office Chair,17172,5,10,77274.0,9722.23
ORD0984,2025-04-21,Rahul Verma,Lucknow,Furniture,Coffee Table,9910,1,10,8919.0,2428.33
ORD0985,2025-08-02,Anjali Mishra,Chennai,Electronics,Laptop,70883,6,0,425298.0,113812.57
ORD0986,2025-11-07,Rahul Verma,Mumbai,Clothing,Shirt,2652,6,15,13525.2,2283.15
ORD0987,2025-06-16,Riya Singh,Chennai,Accessories,Sunglasses,4185,8,5,31806.0,8479.05
ORD0988,2025-01-24,Karan Mehta,Lucknow,Accessories,Sunglasses,3672,4,15,12484.8,1682.32
ORD0989,2025-11-19,Sneha Roy,Kolkata,Clothing,T-Shirt,2273,3,25,5114.25,287.43
ORD0990,2025-01-28,Pooja Agarwal,Hyderabad,Accessories,Backpack,1497,4,20,4790.4,888.42
ORD0991,2025-09-30,Rahul Verma,Varanasi,Furniture,Sofa,47940,1,0,47940.0,10286.18
ORD0992,2025-11-07,Neha Patel,Jaipur,Clothing,Jeans,2204,8,0,17632.0,4438.51
ORD0993,2025-08-01,Aarav Sharma,Hyderabad,Accessories,Backpack,4826,1,10,4343.4,691.71
ORD0994,2025-10-05,Rahul Verma,Kolkata,Clothing,Sneakers,5713,2,0,11426.0,3370.06
ORD0995,2025-07-28,Karan Mehta,Mumbai,Furniture,Desk,8187,2,5,15555.3,1970.83
ORD0996,2025-06-02,Rohit Kumar,Delhi,Electronics,Keyboard,3164,3,0,9492.0,2167.26
ORD0997,2025-03-03,Aarav Sharma,Bengaluru,Clothing,Jeans,2890,6,10,15606.0,2245.36
ORD0998,2025-07-17,Riya Singh,Kolkata,Furniture,Coffee Table,6874,8,20,43993.6,10474.77
ORD0999,2025-07-28,Karan Mehta,Bengaluru,Electronics,Tablet,42462,7,0,297234.0,50839.76
ORD1000,2025-11-30,Rahul Verma,Kolkata,Electronics,Tablet,48311,2,5,91790.9,22098.16
